Trial (NCT),Condition,Arm,Interventions,OS median,OS 95% CI low,OS 95% CI high,OS N,PFS median,PFS 95% CI low,PFS 95% CI high,PFS N,ORR %,CT.gov last updated,Trial start date,Trial completion date
NCT00538850,"Cancer; Neoplasms; Pain; Congenital Abnormalities; Leukemia, Lymphocytic, Chronic, B-Cell; Leukemia, Myeloid, Accelerated Phase; Blast Crisis; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Chronic-Phase; Burkitt Lymphoma; Lymphoma, Large B-Cell, Diffuse; Lymphoma, Non-Hodgkin; Lymphoma, Large-Cell, Immunoblastic; Precursor Cell Lymphoblastic Leukemia-Lymphoma; Lymphoma, B-Cell, Marginal Zone; Lymphoma, Follicular; Lymphoma, Mantle-Cell; Hodgkin Disease; Lymphoma, T-Cell, Cutaneous; Mycosis Fungoides; Sezary Syndrome; Multiple Myeloma; Myeloproliferative Disorders; Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative; Lymphoma, Large-Cell, Anaplastic; Immunoblastic Lymphadenopathy; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma; Pdgfra-Associated Chronic Eosinophilic Leukemia; Primary Myelofibrosis; Leukemia, Neutrophilic, Chronic; Thrombocythemia, Essential; Polycythemia Vera; Leukemia, Large Granular Lymphocytic; Leukemia, Myeloid, Acute; Leukemia, Biphenotypic, Acute; Leukemia, Hairy Cell; Leukemia, Prolymphocytic; Waldenstrom Macroglobulinemia; Monoclonal Gammopathy of Undetermined Significance; Immunoglobulin Light-chain Amyloidosis; Intraocular Lymphoma; Squamous Cell Carcinoma of Head and Neck; Esthesioneuroblastoma, Olfactory; Salivary Gland Neoplasms; Choroid Plexus Neoplasms; Craniopharyngioma; Ependymoma; Astrocytoma; Pinealoma; Glioma, Subependymal; Oligodendroglioma; Medulloblastoma; Neuroectodermal Tumors, Primitive; Glioblastoma; Gliosarcoma; Meningioma; Glioma; Brain Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Fallopian Tube Neoplasms; Carcinoma, Ovarian Epithelial; Colonic Neoplasms; Urinary Bladder Neoplasms; Gallbladder Neoplasms; Stomach Neoplasms; Carcinoma, Renal Cell; Urethral Neoplasms; Adrenocortical Carcinoma; Gastrinoma; Insulinoma; Vipoma; Glucagonoma; Somatostatinoma; Carcinoma, Islet Cell; Appendiceal Neoplasms; Bile Duct Neoplasms; Gastrointestinal Stromal Tumors; Carcinoma, Hepatocellular; Pancreatic Neoplasms; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Nephroma, Mesoblastic; Breast Neoplasms; Breast Neoplasms, Male; Breast Carcinoma In Situ; Osteosarcoma; Neuroectodermal Tumors, Primitive, Peripheral; Chondrosarcoma; Desmoid Tumors; Sarcoma; Thymoma; Mesothelioma, Malignant; Testicular Neoplasms; Penile Neoplasms; Prostatic Neoplasms; Vaginal Neoplasms; Vulvar Neoplasms; Anus Neoplasms; Rectal Neoplasms; Esophageal Neoplasms; Melanoma",Fentanyl Sublingual Spray - Titration,"Fentanyl sublingual spray, Placebo",,,,,,,,,,2014-03-05,2007-10,2010-10
NCT01849588,Hepatocellular Cancer; Liver Neoplasms,Sorafenib,Sorafenib,,,,,,,,,,2017-04-19,2013-05,2017-01
NCT01849588,Hepatocellular Cancer; Liver Neoplasms,Treatment Arm,Sorafenib,8.36,2.76,13.65,3.0,,,,,,2017-04-19,2013-05,2017-01
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 200 mg + Ipilimumab 1 mg/kg","INCAGN01949, Nivolumab, Ipilimumab",,,,,1.6,1.2,1.8,5.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 200 mg + Nivolumab 240 mg","INCAGN01949, Nivolumab, Ipilimumab",,,,,1.8,1.4,,3.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 350 mg + Ipilimumab 1 mg/kg","INCAGN01949, Nivolumab, Ipilimumab",,,,,4.6,1.2,15.7,4.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 350 mg + Nivolumab 240 mg","INCAGN01949, Nivolumab, Ipilimumab",,,,,2.7,1.4,7.5,4.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 70 mg + Ipilimumab 1 mg/kg","INCAGN01949, Nivolumab, Ipilimumab",,,,,3.5,0.7,5.4,4.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 70 mg + Nivolumab 240 mg","INCAGN01949, Nivolumab, Ipilimumab",,,,,1.8,1.0,4.9,4.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 700 mg + Ipilimumab 1 mg/kg","INCAGN01949, Nivolumab, Ipilimumab",,,,,1.8,1.7,5.1,3.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Dose Escalation: INCAGN01949 700 mg + Nivolumab 240 mg","INCAGN01949, Nivolumab, Ipilimumab",,,,,1.8,0.8,2.1,4.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Safety Expansion: INCAGN01949 200 mg + Nivolumab 240 mg","INCAGN01949, Nivolumab, Ipilimumab",,,,,2.2,1.8,6.7,6.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Safety Expansion: INCAGN01949 350 mg + Nivolumab 240 mg","INCAGN01949, Nivolumab, Ipilimumab",,,,,4.6,1.8,15.5,6.0,,2022-09-27,2017-10-09,2019-09-17
NCT03241173,"Advanced Malignancies; Uterine Cervical Neoplasms; Endometrial Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell; Stomach Neoplasms","Phase 1, Safety Expansion: INCAGN01949 70 mg + Nivolumab 240 mg","INCAGN01949, Nivolumab, Ipilimumab",,,,,1.6,0.1,9.9,4.0,,2022-09-27,2017-10-09,2019-09-17
NCT01911273,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",BSC Alone,"PF-03446962, Best Supportive Care, Placebo, Best Supportive Care",,,,2.0,,,,2.0,,2015-10-28,2013-10,2014-07
NCT01911273,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",PF-03446962 Plus BSC,"PF-03446962, Best Supportive Care, Placebo, Best Supportive Care",,,,1.0,,,,1.0,,2015-10-28,2013-10,2014-07
NCT00645710,Liver Metastases; Recurrent Colon Cancer; Recurrent Rectal Cancer; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,Dose Level 1- FUdR 0.10 mg/kg/Day,"gemcitabine hydrochloride, floxuridine, proteomic profiling, matrix-assisted laser desorption/ionization time of flight mass spectrometry, liquid chromatography, yttrium Y 90 anti-CEA monoclonal antibody cT84.66, laboratory biomarker analysis, mass spectrometry, pharmacological study",23.2,18.9,,3.0,8.3,5.0,,3.0,,2019-03-28,2005-02-11,2018-02-07
NCT00645710,Liver Metastases; Recurrent Colon Cancer; Recurrent Rectal Cancer; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,Dose Level 2 - FUdR 0.15 mg/kg/Day,"gemcitabine hydrochloride, floxuridine, proteomic profiling, matrix-assisted laser desorption/ionization time of flight mass spectrometry, liquid chromatography, yttrium Y 90 anti-CEA monoclonal antibody cT84.66, laboratory biomarker analysis, mass spectrometry, pharmacological study",73.2,27.4,132.9,3.0,11.5,6.6,12.9,3.0,,2019-03-28,2005-02-11,2018-02-07
NCT00645710,Liver Metastases; Recurrent Colon Cancer; Recurrent Rectal Cancer; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,Dose Level 2- FUdR 0.15 mg/kg/Day,"gemcitabine hydrochloride, floxuridine, proteomic profiling, matrix-assisted laser desorption/ionization time of flight mass spectrometry, liquid chromatography, yttrium Y 90 anti-CEA monoclonal antibody cT84.66, laboratory biomarker analysis, mass spectrometry, pharmacological study",,,,,,,,,,2019-03-28,2005-02-11,2018-02-07
NCT00645710,Liver Metastases; Recurrent Colon Cancer; Recurrent Rectal Cancer; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,Dose Level 3 - FUdR 0.20 mg/kg/Day,"gemcitabine hydrochloride, floxuridine, proteomic profiling, matrix-assisted laser desorption/ionization time of flight mass spectrometry, liquid chromatography, yttrium Y 90 anti-CEA monoclonal antibody cT84.66, laboratory biomarker analysis, mass spectrometry, pharmacological study",41.2,18.4,65.5,10.0,9.6,1.0,19.0,10.0,,2019-03-28,2005-02-11,2018-02-07
NCT00645710,Liver Metastases; Recurrent Colon Cancer; Recurrent Rectal Cancer; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,Dose Level 3- FUdR 0.20 mg/kg/Day,"gemcitabine hydrochloride, floxuridine, proteomic profiling, matrix-assisted laser desorption/ionization time of flight mass spectrometry, liquid chromatography, yttrium Y 90 anti-CEA monoclonal antibody cT84.66, laboratory biomarker analysis, mass spectrometry, pharmacological study",,,,,,,,,,2019-03-28,2005-02-11,2018-02-07
NCT03007225,"HepatoCellular Carcinoma; Carcinoma, Hepatocellular",Group 1,"Trans-arterial chemoembolization (TACE), TACE with Drug Eluting Beads procedure",,,,,,,,,,2020-10-22,2015-07,2016-08
NCT03007225,"HepatoCellular Carcinoma; Carcinoma, Hepatocellular",Group 2,"Trans-arterial chemoembolization (TACE), TACE with Drug Eluting Beads procedure",,,,,,,,,,2020-10-22,2015-07,2016-08
NCT00149396,"Colorectal Cancer; Liver Neoplasms; Colorectal Neoplasms; Liver Neoplasms; Rectal Neoplasms; Colonic Neoplasms; Carcinoma, Hepatocellular",All Patients,NV1020,,,,,,,,,,2018-04-24,2004-07,2008-12
NCT03109262,"Primary Malignant Liver Neoplasm; Carcinoma, Hepatocellular",Yttrium Y-90 PET/CT vs 99mTc-MAA SPECT/CT Scans,"Computed Tomography (CT), Positron Emission Tomography (PET), 90-Yttrium (Y-90) Glass Microspheres, Technetium 99mTc albumin aggregated (99mTc-MAA), Single-photon emission computerized tomography (SPECT) scan",,,,,,,,,,2022-01-10,2017-02-15,2021-02-28
NCT03268499,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Emulsion Group,Lipiodol-based transarterial chemoembolization,36.0,25.7,46.6,36.0,,,,,,2024-11-15,2016-09-09,2023-04-28
NCT03268499,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Suspension Group,Lipiodol-based transarterial chemoembolization,53.3,40.5,80.0,37.0,,,,,,2024-11-15,2016-09-09,2023-04-28
NCT00639509,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Treatment (Monoclonal Antibody Therapy),"cixutumumab, computed tomography, contrast-enhanced magnetic resonance imaging",8.0,5.8,14.0,23.0,,,,,0.0,2014-05-23,2008-03,2011-02
NCT03575806,"Hepatocellular Carcinoma; Malignant Neoplasm; Carcinoma, Hepatocellular; Neoplasms",TACE Group,"TACE plus autologous Tcm immunotherapy, TACE",25.0,,,25.0,,,,,,2020-06-11,2017-01-09,2019-10-31
NCT03575806,"Hepatocellular Carcinoma; Malignant Neoplasm; Carcinoma, Hepatocellular; Neoplasms",TACE+Tcm Group,"TACE plus autologous Tcm immunotherapy, TACE",23.0,,,23.0,,,,,,2020-06-11,2017-01-09,2019-10-31
NCT03277352,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Esophageal Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",INCAGN01876 + Pembrolizumab + Epacadostat,"INCAGN01876, Epacadostat, Pembrolizumab",25.59,16.76,,10.0,17.36,2.05,,10.0,,2021-07-22,2017-11-21,2020-07-01
NCT01141478,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Proton Beam Radiotherapy Plus Sorafenib,"Proton Beam Radiotherapy, Sorafenib",1.6,0.1,3.7,3.0,,,,,,2021-10-15,2010-09-08,2016-06-10
NCT01141478,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Sorafenib,"Proton Beam Radiotherapy, Sorafenib",0.36,0.3,0.4,3.0,,,,,,2021-10-15,2010-09-08,2016-06-10
NCT01030757,Liver Cancer; Liver Neoplasms,Tomotherapy,Tomotherapy treatment,,,,,,,,,,2015-07-07,2009-06,2013-05
NCT02513199,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",TACE/SBRT Combination,"SBRT, TACE",20.0,,,32.0,,,,,20.0,2023-06-18,2014-11,2022-01-01
NCT04327700,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Regorafenib and TheraBionic,"TheraBionic, Regorafenib",2.0,,,2.0,2.0,,,2.0,,2026-03-05,2021-01-26,2024-05-31
NCT02576509,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Nivolumab 240 mg,"Nivolumab, Sorafenib",16.39,13.93,18.37,371.0,3.68,3.06,3.88,371.0,15.4,2025-02-17,2015-12-07,2024-02-07
NCT02576509,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Sorafenib 400 mg,"Nivolumab, Sorafenib",14.69,11.89,17.22,372.0,3.75,3.71,4.47,372.0,7.0,2025-02-17,2015-12-07,2024-02-07
NCT01264952,Liver Metastases,Group I,Electrochemotherapy,,,,,,,,,,2020-11-24,2008-11,2013-11
NCT01264952,Liver Metastases,Group II,Electrochemotherapy,,,,,,,,,,2020-11-24,2008-11,2013-11
NCT01264952,Liver Metastases,Group III,Electrochemotherapy,,,,,,,,,,2020-11-24,2008-11,2013-11
NCT03753659,"Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular",Pembrolizumab With Local Ablation,"Pembrolizumab, Radio Frequency Ablation (RFA), Microwave Ablation (MWA), Brachytherapy, Transarterial Chemoembolisation (TACE)",,27.07,,30.0,,,,,4.0,2026-03-23,2019-05-09,2024-04-30
NCT01012362,Breast Cancer; Lung Cancer; Colon Cancer; Pancreatic Cancer; Head and Neck Cancer; Kidney Cancer; Sarcoma; Hepatocellular Cancer; Breast Neoplasms; Lung Neoplasms; Colonic Neoplasms; Pancreatic Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Sarcoma; Liver Neoplasms,Dose Level 1,"Pazopanib, Ixabepilone",,,,,,,,,,2017-12-28,2009-12,2013-02
NCT01012362,Breast Cancer; Lung Cancer; Colon Cancer; Pancreatic Cancer; Head and Neck Cancer; Kidney Cancer; Sarcoma; Hepatocellular Cancer; Breast Neoplasms; Lung Neoplasms; Colonic Neoplasms; Pancreatic Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Sarcoma; Liver Neoplasms,Dose Level 2,"Pazopanib, Ixabepilone",,,,,,,,,,2017-12-28,2009-12,2013-02
NCT01012362,Breast Cancer; Lung Cancer; Colon Cancer; Pancreatic Cancer; Head and Neck Cancer; Kidney Cancer; Sarcoma; Hepatocellular Cancer; Breast Neoplasms; Lung Neoplasms; Colonic Neoplasms; Pancreatic Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Sarcoma; Liver Neoplasms,Dose Level 3,"Pazopanib, Ixabepilone",,,,,,,,,,2017-12-28,2009-12,2013-02
NCT01012362,Breast Cancer; Lung Cancer; Colon Cancer; Pancreatic Cancer; Head and Neck Cancer; Kidney Cancer; Sarcoma; Hepatocellular Cancer; Breast Neoplasms; Lung Neoplasms; Colonic Neoplasms; Pancreatic Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Sarcoma; Liver Neoplasms,Dose Level 4,"Pazopanib, Ixabepilone",,,,,,,,,,2017-12-28,2009-12,2013-02
NCT04862949,"Advanced Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Atezolizumab Plus Bevacizumab,Atezolizumab plus bevacizumab,,,,,,,,,,2025-12-12,2021-05-01,2023-03-09
NCT01754987,"Metastatic Hepatocellular Carcinoma; Advanced Liver Cancer; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Ascorbic Acid + Sorafenib,"Ascorbic Acid + Sorafenib, Sorafenib",,,,,,,,,,2025-05-04,2012-09,2016-01
NCT01754987,"Metastatic Hepatocellular Carcinoma; Advanced Liver Cancer; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Sorafenib Alone,"Ascorbic Acid + Sorafenib, Sorafenib",,,,,,,,,,2025-05-04,2012-09,2016-01
NCT01655693,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Best Standard of Care,"Doxorubicin 20 mg/m2, Doxorubicin 30 mg/m2, Best Standard of Care",,,,,2.3,2.1,2.8,134.0,0.0,2021-06-02,2012-06,2019-05
NCT01655693,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Best Standard of Care (BSC),"Doxorubicin 20 mg/m2, Doxorubicin 30 mg/m2, Best Standard of Care",9.0,7.1,11.8,134.0,,,,,,2021-06-02,2012-06,2019-05
NCT01655693,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Doxorubicin Transdrug (DT) 20 mg/m2 Group,"Doxorubicin 20 mg/m2, Doxorubicin 30 mg/m2, Best Standard of Care",10.1,7.3,11.4,130.0,,,,,,2021-06-02,2012-06,2019-05
NCT01655693,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Doxorubicin Transdrug (DT) at 20 mg/m2,"Doxorubicin 20 mg/m2, Doxorubicin 30 mg/m2, Best Standard of Care",,,,,2.3,2.0,2.8,130.0,0.0,2021-06-02,2012-06,2019-05
NCT01655693,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Doxorubicin Transdrug Pooled,"Doxorubicin 20 mg/m2, Doxorubicin 30 mg/m2, Best Standard of Care",9.1,8.1,10.4,263.0,2.3,2.1,2.6,263.0,0.0,2021-06-02,2012-06,2019-05
NCT01655693,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Doxorubicin Transdrug at 30 mg/m2,"Doxorubicin 20 mg/m2, Doxorubicin 30 mg/m2, Best Standard of Care",8.9,7.0,10.3,133.0,2.3,2.1,2.6,133.0,0.0,2021-06-02,2012-06,2019-05
NCT01033240,Advanced Hepatocellular Carcinoma; Liver Cancer; Hepatic Cancer; Liver Neoplasms; Liver Neoplasms,CS-1008 6/2 mg/kg + Sorafenib,"CS-1008 2 mg/kg, Sorafenib, CS-1008 6/2 mg/kg, CS-1008 6/6 mg/kg, CS-1008 4 mg/kg, CS-1008 6 mg/kg",8.2,5.7,10.4,53.0,,,,,0.0,2021-04-08,2010-07-09,2013-09-09
NCT01033240,Advanced Hepatocellular Carcinoma; Liver Cancer; Hepatic Cancer; Liver Neoplasms; Liver Neoplasms,CS-1008 6/6 mg/kg + Sorafenib,"CS-1008 2 mg/kg, Sorafenib, CS-1008 6/2 mg/kg, CS-1008 6/6 mg/kg, CS-1008 4 mg/kg, CS-1008 6 mg/kg",12.2,9.0,15.0,54.0,,,,,0.0,2021-04-08,2010-07-09,2013-09-09
NCT01033240,Advanced Hepatocellular Carcinoma; Liver Cancer; Hepatic Cancer; Liver Neoplasms; Liver Neoplasms,Sorafenib,"CS-1008 2 mg/kg, Sorafenib, CS-1008 6/2 mg/kg, CS-1008 6/6 mg/kg, CS-1008 4 mg/kg, CS-1008 6 mg/kg",8.2,4.9,13.4,55.0,,,,,0.0,2021-04-08,2010-07-09,2013-09-09
NCT03812289,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Treatment (SBRT),"Quality-of-Life Assessment, Questionnaire Administration, Stereotactic Body Radiation Therapy",13.7,4.1,,9.0,,,,,,2025-03-07,2019-02-07,2024-01-11
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 1000 mg QD Fasted",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 1000 mg QD Fed",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 1400 mg QD Fasted",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 1400 mg QD Fed",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 2000 mg QD Fed",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 300 mg QD Fasted",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 500 mg BID Fasted",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
NCT02834780,"Advanced Hepatocellular Carcinoma; Hepatocellular Carcinoma; Liver Cancer; Liver Neoplasms; Hepatic Cancer; Hepatic Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms","Part 1, Dose Escalation Phase: H3B-6527 500 mg BID Fed",H3B-6527,,,,,,,,,,2023-11-13,2016-12-28,2022-02-23
