Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 4A,95.83333333333334,37.5,,2023-11-18
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 5A,100.0,16.666666666666664,,2023-11-18
NCT01035229,"Carcinoma; Carcinoma; Carcinoma, Hepatocellular",Everolimus + Best Supportive Care (BSC),95.01385041551247,47.368421052631575,,2016-09-22
NCT01035229,"Carcinoma; Carcinoma; Carcinoma, Hepatocellular",Placebo + Best Supportive Care,80.76923076923077,35.16483516483517,,2016-09-22
NCT01253148,Cholangiocarcinoma; Cholangiocarcinoma,Arterial Injection of 90-Y Microspheres,100.0,44.0,,2017-03-22
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Mild Hepatic Impairment),25.0,0.0,,2025-01-09
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Moderate Hepatic Impairment),0.0,0.0,,2025-01-09
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Normal Hepatic Function),21.428571428571427,0.0,,2025-01-09
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Severe Hepatic Impairment),16.666666666666664,0.0,,2025-01-09
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",NRE Cohort - CRPC 100mg (Castration-Resistant Prostate Cancer),100.0,56.98924731182796,,2024-04-25
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",NRE Cohort - CRPC 39.4mg (Castration-Resistant Prostate Cancer),98.0392156862745,58.82352941176471,,2024-04-25
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",NRE Cohort - Ovarian 100mg,98.33333333333333,56.666666666666664,,2024-04-25
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",RDT All Cohorts,99.61977186311786,42.39543726235742,,2024-04-25
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Induction XELOX (Arm A),100.0,0.0,,2025-02-25
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Posoperative XELOX (Arm B),100.0,0.0,,2025-02-25
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Postoperative XELOX (Arm A),100.0,0.0,,2025-02-25
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Preoperative Chemoradiotherapy With XELOX (Arm A),100.0,0.0,,2025-02-25
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Preoperative Chemoradiotherapy With XELOX (Arm B),100.0,0.0,,2025-02-25
NCT04195438,Liver Cancer; Liver Neoplasms,Intervention Arm,0.0,0.0,,2024-06-21
NCT02649868,Hepatic Cancer; Liver Neoplasms; Hepatocellular Cancer; Liver Cancer; Liver Neoplasms,Hepatic Tumors Bead Embolization,100.0,35.294117647058826,,2024-07-11
NCT00605150,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",TheraSphere Treatment for Patients With Unresectable HCC,0.0,0.0,,2022-04-22
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A1 - 6 mg RO7119929,,4.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A1 -4 mg RO7119929,,2.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A1 -9 mg RO7119929,,4.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A1-1 mg RO7119929,,1.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A1-3 mg RO7119929,,2.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A2- 2/5/5 mg RO7119929,,1.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A2- 2/5/6 mg RO7119929,,2.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part A3-4 mg RO7119929,,0.0,,2024-12-09
NCT04338685,"Carcinoma, Hepatocellular; Biliary Tract Cancer; Secondary Liver Cancer; Liver Metastases; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Part B1-5 mg RO7119929,,11.0,,2024-12-09
NCT01792115,Fatty Liver; Fatty Liver; Non-alcoholic Fatty Liver Disease,Vit E 200 IU/d,100.0,14.285714285714285,,2020-11-04
NCT01792115,Fatty Liver; Fatty Liver; Non-alcoholic Fatty Liver Disease,Vitamin E 400,100.0,0.0,,2020-11-04
NCT01792115,Fatty Liver; Fatty Liver; Non-alcoholic Fatty Liver Disease,Vitamin E 800,100.0,37.5,,2020-11-04
NCT02226276,Bone Metastases; HER2-positive Breast Cancer; Liver Metastases; Lung Metastases; Recurrent Breast Cancer; Soft Tissue Metastases; Stage IV Breast Cancer; Breast Neoplasms,Diagnostic (Copper Cu 64-DOTA-trastuzumab PET),100.0,50.0,,2026-02-13
NCT03693807,Colorectal Cancer; Cholangiocarcinoma; Colorectal Neoplasms; Cholangiocarcinoma,Group 1: Unresectable Liver Metastases From Colorectal Cancer,86.66666666666667,86.66666666666667,,2026-02-06
NCT03693807,Colorectal Cancer; Cholangiocarcinoma; Colorectal Neoplasms; Cholangiocarcinoma,Group 2: Resectable Liver Metastases From Colorectal Cancer,43.75,43.75,,2026-02-06
NCT03693807,Colorectal Cancer; Cholangiocarcinoma; Colorectal Neoplasms; Cholangiocarcinoma,Group 3: Unresectable Cholangiocarcinoma,75.0,75.0,,2026-02-06
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part A - 2000 mg Emibetuzumab,100.0,66.66666666666666,,2020-12-19
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part A - 750 mg Emibetuzumab,100.0,66.66666666666666,,2020-12-19
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - Gastric,93.75,25.0,,2020-12-19
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - HCC,100.0,42.22222222222222,,2020-12-19
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - NSCLC,93.33333333333333,20.0,,2020-12-19
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - RCC,100.0,33.33333333333333,,2020-12-19
NCT00857805,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Proton Beam Radiotherapy,100.0,5.714285714285714,,2024-05-31
NCT00857805,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Transarterial Chemoembolization,100.0,20.51282051282051,,2024-05-31
NCT01516710,Secondary Malignant Neoplasm of Liver; Colorectal Neoplasms; Colorectal Neoplasms,Laparoscopic Liver Resection,3.007518796992481,3.007518796992481,,2024-05-10
NCT01516710,Secondary Malignant Neoplasm of Liver; Colorectal Neoplasms; Colorectal Neoplasms,Open Liver Resection,6.802721088435375,6.802721088435375,,2024-05-10
NCT00440310,"Liver Metastases; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Liver Neoplasms",Chemotherapy Alone,89.22413793103449,22.413793103448278,,2015-08-25
NCT00440310,"Liver Metastases; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Liver Neoplasms",Litx + Chemotherapy,90.54054054054053,29.72972972972973,,2015-08-25
NCT01528878,"Liver Neoplasms; Colonic Neoplasms; Metastatic Cancer to Liver; Liver Neoplasms; Colonic Neoplasms; Carcinoma, Hepatocellular",Single Arm Patients With HCC or Liver Metastases,90.0,3.3333333333333335,,2018-07-26
NCT00554372,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms",High Dose,100.0,25.0,,2016-02-04
NCT00554372,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms",Low Dose,100.0,28.57142857142857,,2016-02-04
NCT03644173,Lung Cancer; Cholangiocarcinoma; Pancreatic Cancer; Liver Cancer; Lung Neoplasms; Cholangiocarcinoma; Pancreatic Neoplasms; Liver Neoplasms,Personal Resilience Empowerment Program (All Visits and Follow up),0.0,0.0,,2021-10-15
NCT03644173,Lung Cancer; Cholangiocarcinoma; Pancreatic Cancer; Liver Cancer; Lung Neoplasms; Cholangiocarcinoma; Pancreatic Neoplasms; Liver Neoplasms,Personal Resilience Empowerment Program (Visits Only),12.5,12.5,,2021-10-15
NCT00844883,"Hepatocellular Carcinoma; Hepatoma; Carcinoma, Hepatocellular",Sorafenib and Drug Eluting Beads,100.0,16.0,,2021-11-11
NCT02764801,"Hepatocellular Carcinoma; Chemoembolization, Therapeutic; Carcinoma, Hepatocellular",Contrast Ultrasound Arm,3.8834951456310676,3.8834951456310676,,2025-05-06
NCT00628498,Hepatic Veno-Occlusive Disease; Hepatic Veno-Occlusive Disease,Defibrotide,51.81975736568457,51.81975736568457,,2017-11-30
NCT02500147,Polycystic Ovary Syndrome; Non-Alcoholic Fatty Liver Disease; Metabolic Syndrome; Polycystic Ovary Syndrome; Non-alcoholic Fatty Liver Disease; Metabolic Syndrome; Hirsutism; Acne Vulgaris; Amenorrhea; Dyslipidemias,Metformin,0.0,0.0,,2025-07-02
NCT02500147,Polycystic Ovary Syndrome; Non-Alcoholic Fatty Liver Disease; Metabolic Syndrome; Polycystic Ovary Syndrome; Non-alcoholic Fatty Liver Disease; Metabolic Syndrome; Hirsutism; Acne Vulgaris; Amenorrhea; Dyslipidemias,Placebo,0.0,0.0,,2025-07-02
NCT00107536,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm I,100.0,0.0,,2015-04-29
NCT00926536,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",C-arm CT + DSA as Needed,0.0,0.0,,2016-04-04
NCT00926536,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",DSA Only,2.4390243902439024,2.4390243902439024,,2016-04-04
NCT02031536,"Gastrinoma; Glucagonoma; Insulinoma; Liver Metastases; Pancreatic Polypeptide Tumor; Recurrent Islet Cell Carcinoma; Somatostatinoma; Gastrinoma; Glucagonoma; Insulinoma; Carcinoma, Islet Cell; Somatostatinoma",Arm A (Everolimus),50.0,50.0,,2023-06-29
NCT02392637,Stage III Intrahepatic Cholangiocarcinoma AJCC v7; Stage IIIA Gallbladder Cancer AJCC v7; Stage IIIB Gallbladder Cancer AJCC v7; Stage IVA Gallbladder Cancer AJCC v7; Stage IVA Intrahepatic Cholangiocarcinoma AJCC v7; Stage IVB Gallbladder Cancer AJCC v7; Stage IVB Intrahepatic Cholangiocarcinoma AJCC v7; Unresectable Extrahepatic Bile Duct Carcinoma; Unresectable Gallbladder Carcinoma; Cholangiocarcinoma; Gallbladder Neoplasms,High Dose,25.0,15.625,,2022-02-02
NCT02392637,Stage III Intrahepatic Cholangiocarcinoma AJCC v7; Stage IIIA Gallbladder Cancer AJCC v7; Stage IIIB Gallbladder Cancer AJCC v7; Stage IVA Gallbladder Cancer AJCC v7; Stage IVA Intrahepatic Cholangiocarcinoma AJCC v7; Stage IVB Gallbladder Cancer AJCC v7; Stage IVB Intrahepatic Cholangiocarcinoma AJCC v7; Unresectable Extrahepatic Bile Duct Carcinoma; Unresectable Gallbladder Carcinoma; Cholangiocarcinoma; Gallbladder Neoplasms,Low Dose,32.142857142857146,3.571428571428571,,2022-02-02
NCT00044512,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Sorafenib 400 mg b.i.d.,91.97080291970804,56.20437956204379,,2014-04-16
NCT00827931,Biliary Tract Surgical Procedures; Pancreaticoduodenectomy; Esophagectomy; Colectomy; Gastrectomy; Hemorrhage,Standard of Care,31.11111111111111,15.555555555555555,,2012-04-26
NCT00827931,Biliary Tract Surgical Procedures; Pancreaticoduodenectomy; Esophagectomy; Colectomy; Gastrectomy; Hemorrhage,Tranexamic Acid Plus Standard of Care,44.89795918367347,18.367346938775512,,2012-04-26
NCT01687673,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Treatment,71.42857142857143,17.857142857142858,,2020-12-07
NCT00790569,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute",Arm I,2.9197080291970803,2.9197080291970803,,2018-06-06
NCT00790569,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute",Arm II,4.444444444444445,4.444444444444445,,2018-06-06
NCT00790569,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute",Arm III,1.5037593984962405,1.5037593984962405,,2018-06-06
NCT02754856,Metastatic Carcinoma in the Liver; Resectable Mass; Stage IV Colorectal Cancer AJCC v7; Stage IVA Colorectal Cancer AJCC v7; Stage IVB Colorectal Cancer AJCC v7; Colorectal Neoplasms,Durvalumab/Tremelimumab,100.0,0.0,,2024-10-09
NCT03397342,"Carcinoma Liver; Carcinoma, Pancreatic; Carcinoma, Hepatocellular; Pancreatic Neoplasms",Standard Breath Hold (4D-MRI Without CPAP),0.0,0.0,,2024-01-18
NCT02364557,Anatomic Stage IV Breast Cancer American Joint Committee on Cancer (AJCC) v8; Metastatic Breast Carcinoma; Metastatic Malignant Neoplasm in the Bone; Metastatic Malignant Neoplasm in the Liver; Metastatic Malignant Neoplasm in the Lung; Metastatic Malignant Neoplasm in the Lymph Nodes; Metastatic Malignant Neoplasm in the Spine; Prognostic Stage IV Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Breast Neoplasms; Lymphatic Metastasis,Standard of Care (Arm 1),88.70967741935483,8.064516129032258,,2025-10-15
NCT02364557,Anatomic Stage IV Breast Cancer American Joint Committee on Cancer (AJCC) v8; Metastatic Breast Carcinoma; Metastatic Malignant Neoplasm in the Bone; Metastatic Malignant Neoplasm in the Liver; Metastatic Malignant Neoplasm in the Lung; Metastatic Malignant Neoplasm in the Lymph Nodes; Metastatic Malignant Neoplasm in the Spine; Prognostic Stage IV Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Breast Neoplasms; Lymphatic Metastasis,Standard of Care + Ablation (Arm 2),87.71929824561403,3.508771929824561,,2025-10-15
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",All Patients,99.4186046511628,41.86046511627907,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",All Patients of Combination Dose,100.0,16.666666666666664,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",All Patients of Single Agent FGF401,99.375,43.75,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: 120 mg Fasted,100.0,57.692307692307686,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: 120 mg Fed,100.0,47.368421052631575,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: 150 mg Fasted,100.0,42.857142857142854,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: 50 mg Fasted,100.0,27.27272727272727,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: 80 mg Fasted,100.0,83.33333333333334,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: 80 mg Fed,100.0,60.0,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: FGF401 120 mg + PDR001 300 mg,100.0,33.33333333333333,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase I: FGF401 80 mg + PDR001 300 mg,100.0,0.0,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase II: Group 1 - FGF401 120 mg QD,96.66666666666667,50.0,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase II: Group 2 - FGF401 120 mg QD,100.0,25.0,,2024-10-21
NCT02325739,"Hepatocellular Carcinoma (HCC); Solid Malignancies; Carcinoma, Hepatocellular",Phase II: Group 3 - FGF401 120 mg QD,100.0,40.0,,2024-10-21
NCT00617981,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Sham + RFA,90.11976047904191,11.077844311377245,,2024-05-03
NCT00617981,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",ThermoDox + RFA,95.33527696793003,34.40233236151604,,2024-05-03
NCT01446666,"Cirrhosis of Liver; Fibrosis; Carcinoma, Hepatocellular",US+MRI,0.0,0.0,,2019-02-01
NCT00397540,"Carcinoma, Hepatocellular; Chronic Hepatitis B; Carcinoma, Hepatocellular; Hepatitis B, Chronic; Recurrence",Percutaneous Ethanol Injection Therapy,0.0,0.0,,2019-03-18
